,show_number,air_date,round,category_title,value,data_q,data_a,classes,combined,filtered_sentence
494,5243,5/30/2007,Jeopardy!,BEGINNING & END,$800 ,"""These titles of the <a href=""""http://www.j-archive.com/media/2007-05-30_J_17.jpg"""" target=""""_blank"""">2 paintings</a> <a href=""""http://www.j-archive.com/media/2007-05-30_J_17a.jpg"""" target=""""_blank"""">seen here</a> represent the beginning & end of Jesus' life""","""""""The Nativity"""" & """"The Crucifixion""""""",art,"""BEGINNING & END These titles of the <a href=""""http://www.j-archive.com/media/2007-05-30_J_17.jpg"""" target=""""_blank"""">2 paintings</a> <a href=""""http://www.j-archive.com/media/2007-05-30_J_17a.jpg"""" target=""""_blank"""">seen here</a> represent the beginning & end of Jesus' life """"The Nativity"""" & """"The Crucifixion""""""","""beginning & end titles <a href=""""http://www.j-archive.com/media/2007-05-30_j_17.jpg"""" target=""""_blank"""">2 paintings</a> <a href=""""http://www.j-archive.com/media/2007-05-30_j_17a.jpg"""" target=""""_blank"""">seen here</a> represent beginning & end jesus' life """"the nativity"""" & """"the crucifixion"""""""
495,5243,5/30/2007,Jeopardy!,STATE SUPERLATIVES,$800 ,"Considered the healthiest state in 2006, it's also home to the Mayo Clinic",Minnesota,geography,"STATE SUPERLATIVES Considered the healthiest state in 2006, it's also home to the Mayo Clinic Minnesota","state superlatives considered healthiest state 2006, also home mayo clinic minnesota"
496,5243,5/30/2007,Jeopardy!,3 LITTLE LETTERS,$800 ,"Its headquarters compound in Langley, Virginia is named for Former President George Bush",the CIA,organizations,"3 LITTLE LETTERS Its headquarters compound in Langley, Virginia is named for Former President George Bush the CIA","3 little letters headquarters compound langley, virginia named former president george bush cia"
497,5243,5/30/2007,Jeopardy!,CALL OUT THE VOICE SQUAD,$800 ,"""He voiced Puss In Boots in """"Shrek 2""""""",Antonio Banderas,people,"""CALL OUT THE VOICE SQUAD He voiced Puss In Boots in """"Shrek 2"""" Antonio Banderas""","""call voice squad voiced puss boots """"shrek 2"""" antonio banderas"""
498,5243,5/30/2007,Jeopardy!,"""YOU'RE UNDER A """"REST""""""",$800 ,Quickly! (to an Italian),Presto,language,"""YOU'RE UNDER A """"REST"""" Quickly! (to an Italian) Presto""","""you're """"rest"""" quickly! (to italian) presto"""
499,5243,5/30/2007,Jeopardy!,AMERICAN AUTHORS,"$1,000 ","""William Rose Benet won a Pulitzer for """"The Dust Which Is God"""""," & this brother won for """"John Brown's Body""""""",Stephen Vincent Benet,people,people
500,5243,5/30/2007,Jeopardy!,BEGINNING & END,"$1,000 ","""(<a href=""""http://www.j-archive.com/media/2007-05-30_J_20.jpg"""" target=""""_blank"""">Cheryl of the Clue Crew indicates the monitor.</a>) A porkchop plot", named for its shape," is used for planning space missions; the vertical & horizontal <a href=""""http://www.j-archive.com/media/2007-05-30_J_20a.jpg"""" target=""""_blank"""">axes</a> plot possible dates for these 2 flight events""",takeoff & landing (or launch & arrival),takeoff & landing (or launch & arrival)
501,5243,5/30/2007,Jeopardy!,STATE SUPERLATIVES,"$1,000 ",Its Boeing manufacturing plant in Everett is the world's largest building by volume,Washington,geography,STATE SUPERLATIVES Its Boeing manufacturing plant in Everett is the world's largest building by volume Washington,state superlatives boeing manufacturing plant everett world's largest building volume washington
502,5243,5/30/2007,Jeopardy!,3 LITTLE LETTERS,"$1,000 ","A TV cable network, or an explosive for bombs",TNT,entertainment,"3 LITTLE LETTERS A TV cable network, or an explosive for bombs TNT","3 little letters tv cable network, explosive bombs tnt"
503,5243,5/30/2007,Jeopardy!,CALL OUT THE VOICE SQUAD,"$1,000 ",He provided the voices of both Beavis & Butthead,Mike Judge,entertainment,CALL OUT THE VOICE SQUAD He provided the voices of both Beavis & Butthead Mike Judge,call voice squad provided voices beavis & butthead mike judge
504,5243,5/30/2007,Jeopardy!,"""YOU'RE UNDER A """"REST""""""","$1,000 ","The son of Agamemnon, he avenged his father's death by killing his mother Clytemnestra",Orestes,history,"""YOU'RE UNDER A """"REST"""" The son of Agamemnon","""you're """"rest"""" son agamemnon"
505,5243,5/30/2007,Double Jeopardy!,EARLY AMERICA,$400 ,In 1718 this Texas town was founded by Martin de Alarcon & Father Olivares & named for St. Anthony of Padua,San Antonio,geography,EARLY AMERICA In 1718 this Texas town was founded by Martin de Alarcon & Father Olivares & named for St. Anthony of Padua San Antonio,early america 1718 texas town founded martin de alarcon & father olivares & named st. anthony padua san antonio
506,5243,5/30/2007,Double Jeopardy!,BEST PICTURE OSCAR-WINNERS IN OTHER WORDS,$400 ,"""1980: """"Regular Folks""""""",Ordinary People,entertainment,"""BEST PICTURE OSCAR-WINNERS IN OTHER WORDS 1980: """"Regular Folks"""" Ordinary People""","""best picture oscar-winners words 1980: """"regular folks"""" ordinary people"""
507,5243,5/30/2007,Double Jeopardy!,DOWN MEXICO WAY,$400 ,In 1986 Mexico scored as the first country to host this international sports competition twice,the World Cup,sports,DOWN MEXICO WAY In 1986 Mexico scored as the first country to host this international sports competition twice the World Cup,mexico way 1986 mexico scored first country host international sports competition twice world cup
508,5243,5/30/2007,Double Jeopardy!,TAKE A PILL,$400 ,"""Going on a cruise? You might pick up this Pfizer product, the """"original"""" or """"less drowsy"""" formula""",Dramamine,science,"""TAKE A PILL Going on a cruise? You might pick up this Pfizer product, the """"original"""" or """"less drowsy"""" formula Dramamine""","""take pill going cruise? might pick pfizer product, """"original"""" """"less drowsy"""" formula dramamine"""
509,5243,5/30/2007,Double Jeopardy!,TRANSPORTATION,$400 ,The bestselling passenger car of all time is this company's Corolla,Toyota,organizations,TRANSPORTATION The bestselling passenger car of all time is this company's Corolla Toyota,transportation bestselling passenger car time company's corolla toyota
510,5243,5/30/2007,Double Jeopardy!,AN E FOR AN I,$400 ,A Hawaiian wreath becomes an area sheltered from wind,a lei & a lee,language,AN E FOR AN I A Hawaiian wreath becomes an area sheltered from wind a lei & a lee,e hawaiian wreath becomes area sheltered wind lei & lee
511,5243,5/30/2007,Double Jeopardy!,EARLY AMERICA,$800 ,"""In defending British soldiers on trial for this 1770 event, John Adams said, """"Facts are stubborn things""""""",the Boston Massacre,history,"""EARLY AMERICA In defending British soldiers on trial for this 1770 event, John Adams said, """"Facts are stubborn things"""" the Boston Massacre""","""early america defending british soldiers trial 1770 event, john adams said, """"facts stubborn things"""" boston massacre"""
512,5243,5/30/2007,Double Jeopardy!,BEST PICTURE OSCAR-WINNERS IN OTHER WORDS,$800 ,"""1932: """"Magnificent Inn""""""",Grand Hotel,entertainment,"""BEST PICTURE OSCAR-WINNERS IN OTHER WORDS 1932: """"Magnificent Inn"""" Grand Hotel""","""best picture oscar-winners words 1932: """"magnificent inn"""" grand hotel"""
513,5243,5/30/2007,Double Jeopardy!,DOWN MEXICO WAY,$800 ,This resort city about 200 miles southwest of Mexico City is famous for its cliff divers,Acapulco,geography,DOWN MEXICO WAY This resort city about 200 miles southwest of Mexico City is famous for its cliff divers Acapulco,mexico way resort city 200 miles southwest mexico city famous cliff divers acapulco
514,5243,5/30/2007,Double Jeopardy!,TAKE A PILL,$800 ,"Antabuse is designed to make you feel really, really bad after ingesting this",alcohol,science,"TAKE A PILL Antabuse is designed to make you feel really, really bad after ingesting this alcohol","take pill antabuse designed make feel really, really bad ingesting alcohol"
515,5243,5/30/2007,Double Jeopardy!,TRANSPORTATION,$800 ,"The transport for a 19th century double date might have been a barouche, one of these",a carriage,miscellaneous,"TRANSPORTATION The transport for a 19th century double date might have been a barouche, one of these a carriage","transportation transport 19th century double date might barouche, one carriage"
516,5243,5/30/2007,Double Jeopardy!,AN E FOR AN I,$800 ,"""A """"landing"""" area is transformed into a serious throat infection""",strep & strip,language,"""AN E FOR AN I A """"landing"""" area is transformed into a serious throat infection strep & strip""","""an e """"landing"""" area transformed serious throat infection strep & strip"""
517,5243,5/30/2007,Double Jeopardy!,EARLY AMERICA,"$1,200 ","In 1685 he joined his father in pastorship of the Old North Church, a post he held until his death",Cotton Mather,history,"EARLY AMERICA In 1685 he joined his father in pastorship of the Old North Church, a post he held until his death Cotton Mather","early america 1685 joined father pastorship old north church, post held death cotton mather"
518,5243,5/30/2007,Double Jeopardy!,BEST PICTURE OSCAR-WINNERS IN OTHER WORDS,"$1,200 ","""1976: """"A Single Colorado Mountain""""""",Rocky,entertainment,"""BEST PICTURE OSCAR-WINNERS IN OTHER WORDS 1976: """"A Single Colorado Mountain"""" Rocky""","""best picture oscar-winners words 1976: """"a single colorado mountain"""" rocky"""
519,5243,5/30/2007,Double Jeopardy!,DOWN MEXICO WAY,"$1,200 ","Founded in the 1530s, this capital of Jalisco state is the second-largest in Mexico",Guadalajara,geography,"DOWN MEXICO WAY Founded in the 1530s, this capital of Jalisco state is the second-largest in Mexico Guadalajara","mexico way founded 1530s, capital jalisco state second-largest mexico guadalajara"
520,5243,5/30/2007,Double Jeopardy!,TAKE A PILL,"$1,200 ",Estramustine is a chemotherapy agent for this glandular cancer in men,prostate cancer,science,TAKE A PILL Estramustine is a chemotherapy agent for this glandular cancer in men prostate cancer,take pill estramustine chemotherapy agent glandular cancer men prostate cancer
521,5243,5/30/2007,Double Jeopardy!,TRANSPORTATION,"$1,200 ","""Cabbies in this Eur. city spend 2 years gaining """"the knowledge"""""," mental maps needed to get a license""",London,geography,geography
522,5243,5/30/2007,Double Jeopardy!,AN E FOR AN I,"$4,000 ","""""""Gentle"""" becomes """"to blend""""""",mild & meld,language,"""AN E FOR AN I """"Gentle"""" becomes """"to blend"""" mild & meld""","""an e """"gentle"""" becomes """"to blend"""" mild & meld"""
523,5243,5/30/2007,Double Jeopardy!,EARLY AMERICA,"$1,600 ","In 1562, in what is now S.C., these French Protestants established a colony named Port Royal",the Huguenots,history,"EARLY AMERICA In 1562, in what is now S.C., these French Protestants established a colony named Port Royal the Huguenots","early america 1562, s.c., french protestants established colony named port royal huguenots"
524,5243,5/30/2007,Double Jeopardy!,BEST PICTURE OSCAR-WINNERS IN OTHER WORDS,"$1,600 ","""1954: """"Dockside""""""",On the Waterfront,entertainment,"""BEST PICTURE OSCAR-WINNERS IN OTHER WORDS 1954: """"Dockside"""" On the Waterfront""","""best picture oscar-winners words 1954: """"dockside"""" waterfront"""
525,5243,5/30/2007,Double Jeopardy!,DOWN MEXICO WAY,"$1,600 ",This gritty 1961 Tennessee Williams play unfolds in a seedy Mexican hotel,Night of the Iguana,entertainment,DOWN MEXICO WAY This gritty 1961 Tennessee Williams play unfolds in a seedy Mexican hotel Night of the Iguana,mexico way gritty 1961 tennessee williams play unfolds seedy mexican hotel night iguana
526,5243,5/30/2007,Double Jeopardy!,TAKE A PILL,"$1,600 ",Pravastatin aims to block your body's ability to make this,cholesterol,science,TAKE A PILL Pravastatin aims to block your body's ability to make this cholesterol,take pill pravastatin aims block body's ability make cholesterol
527,5243,5/30/2007,Double Jeopardy!,TRANSPORTATION,"$1,600 ","""In """"Sixteen Candles""""", Molly Ringwald says," """"I loathe"""" this method of transport""",the bus,bus
528,5243,5/30/2007,Double Jeopardy!,AN E FOR AN I,"$1,600 ","""One means """"severely tested""""; the other"," """"trapped on a branch""""""",tried & treed,language,language
529,5243,5/30/2007,Double Jeopardy!,EARLY AMERICA,"$2,000 ","""In """"Of Plymouth Plantation"""""," he wrote that there was so much disease """"the living were scarce able to bury the dead""""""",William Bradford,people,people
530,5243,5/30/2007,Double Jeopardy!,BEST PICTURE OSCAR-WINNERS IN OTHER WORDS,"$2,000 ","""1966: """"One Bloke Year-Round""""""",A Man For All Seasons,entertainment,"""BEST PICTURE OSCAR-WINNERS IN OTHER WORDS 1966: """"One Bloke Year-Round"""" A Man For All Seasons""","""best picture oscar-winners words 1966: """"one bloke year-round"""" man seasons"""
531,5243,5/30/2007,Double Jeopardy!,DOWN MEXICO WAY,"$2,000 ",This popular resort island lies north of Cozumel off the coast of the state of Quintana Roo,Cancun,geography,DOWN MEXICO WAY This popular resort island lies north of Cozumel off the coast of the state of Quintana Roo Cancun,mexico way popular resort island lies north cozumel coast state quintana roo cancun
532,5243,5/30/2007,Double Jeopardy!,TAKE A PILL,"$2,000 ",This tranquilizer that sounds like a village was introduced in 1955 & became the USA's bestselling drug,Miltown,history,TAKE A PILL This tranquilizer that sounds like a village was introduced in 1955 & became the USA's bestselling drug Miltown,take pill tranquilizer sounds like village introduced 1955 & became usa's bestselling drug miltown
533,5243,5/30/2007,Double Jeopardy!,TRANSPORTATION,"$1,000 ",Since 1899 these stalwart animals used in transport have served as the mascots of the Army Corps of Cadets,mules,history,TRANSPORTATION Since 1899 these stalwart animals used in transport have served as the mascots of the Army Corps of Cadets mules,transportation since 1899 stalwart animals used transport served mascots army corps cadets mules
534,5243,5/30/2007,Double Jeopardy!,AN E FOR AN I,"$2,000 ","""""""To replenish"""" becomes """"to knock down""""""",to fill & to fell,language,"""AN E FOR AN I """"To replenish"""" becomes """"to knock down"""" to fill & to fell""","""an e """"to replenish"""" becomes """"to knock down"""" fill & fell"""
535,5243,5/30/2007,Final Jeopardy!,THE BRITISH THEATRE,None,"Richard Attenborough, who was in the original 1952 cast of this play, helped celebrate its performance No. 20,000 in 2000",The Mousetrap,entertainment,"THE BRITISH THEATRE Richard Attenborough, who was in the original 1952 cast of this play, helped celebrate its performance No. 20,000 in 2000 The Mousetrap","british theatre richard attenborough, original 1952 cast play, helped celebrate performance no. 20,000 2000 mousetrap"
